DPA_DESPRO,DPA_DESCAN,DPA_DESPAR,DPA_PARROQ,"ACTUAL
CDD","ACTUAL
SPI","DELTA 2 4,5
CDD","DELTA 2 4,5
SPI","DELTA 2 8,5
CDD","DELTA 2 8,5
SPI","ACTUAL
Amenaz Tendencia Heladas_parr","DELTA 2 RCP 4,5
Amenaz Tendencia Heladas_parr","DELTA 2 RCP 8,5
Amenaz Tendencia Heladas_parr","ACTUAL
Amenaza Tendencia Lluvias_parr","DELTA 2 RCP 4,5
Amenaza Tendencia Lluvias_parr","DELTA 2 RCP 8,5
Amenaza Tendencia Lluvias_parr","ACTUAL
Tendencia OlasCalor_parr","DELTA 2 RCP 4,5
Tendencia OlasCalor_parr","DELTA 2 RCP 8,5
Tendencia OlasCalor_parr","ACTUAL
Indice multiamenaza","DELTA 2 RCP 4,5
Indice multiamenaza","DELTA 2 RCP 8,5
Indice multiamenaza",Exposicion pasto (%),Cabezas de ganado parroquia,Productores parroquia,Indice de tenencia (numero de cabezas de ganado/numero de productores).,Numero socios MAG-MIES-SEPS,Numero de productores,Indice de asociatividad (numero de socios/numero de productores),capacidad de uso de la tierra_parr (SEN1),Degradacion_parr,UBAS,PASTOS,CULT. ASOC,Defor_2014_2016,Indi_ heladas_CIIFEN,Porc_inund,Conflicto gente fauna,% Poblacion migrante masc,% poblacion dedicada a agri y gan. ,Nivel de pobreza por consumo,Tasa de dependencia por edad,Tasa de analfabetismo funcional,Deficit habitacional cualitativo,Deficit de servicios residenciales basicos,Numero de empleados remunerados,Numero de asociaciones MAG-MIES-SEPS,Grado de organizacion (numero de empleados remunerados)/numero de asociaciones,Capacidad de gestion (% ejecucion presupuesto anual),Infraestructura multiproposito_riego,Porc_riego,Porc_Cobert_Nat,Indice de red hidrica,Presencia de sociobosque (%),Pend_parr,Indice de red vial,Herramientas de planificacion CC,Cobertura movil por parroquia,Estimado de volumen de credito,Sistemas productivos pecuarios,Disponibilidad de pronostico del clima,Existencia de camales  vacas/mes,Existencia de CAB,Existencia de CAL capacidad litros,Red monitoreo hidrometeorologico,UMVMAG,Velocidad Infiltracion
LOJA,LOJA,SANTIAGO,110159,0,-0.44,0.3674262,-0.6332,0.2820013,-0.601,0,0,0,0.5983119,0.335001,0.2968673,0.296394105,0.4166609,0.6546188,15.0336634,811.3771223,0.502926,42.3169117,2019,157,12.8598726,0,157,0,36.66,2,2019,4313.92141,0,197.754363,1.466667,0,0,1.0510511,50.45,56.93,758,23.6,37.9,90.9,0,0,0,1,0,0,52.58,45.90923,0.4367694,18,29.736575,1,0,46127.3333,1,1,0,0,0,0,4,0.01
LOJA,LOJA,TAQUIL_(MIGUEL_RIOFRIO),110160,0,-0.44,0.3785262,-0.6507,0.2931013,-0.6185,0,0,0,0.4946591,0.302486,0.2970188,0.296943395,0.4467143,0.6669188,14.6229947,417.4941048,0.5157523,35.9426988,1032,122,8.4590164,0,122,0,35.75,2,1032,3325.15929,0,71.975637,1.6875,0,0,0.4398021,49.07,58.89,830.6,24.2,29.4,95.8,0,0,0,1,0,0,47.21,27.1274128,0,19,45.1622571,1,2.0819454,119695.9943,1,1,0,0,0,0,4,0.08
LOJA,LOJA,VILCABAMBA_(VICTORIA),110161,0.0050692,-0.468,0.3896262,-0.6682,0.3042013,-0.636,0,0,0,0.3910063,0.269971,0.2971702,0.297492685,0.4767677,0.6792187,8.3567334,400.8009351,0.5285785,9.0254282,1002,57,17.5789474,0,57,0,20.51,2.5,1002,1438.214069,0,4.641271,0,8.42,0,2.8752643,32.3,26.24,624.1,16.2,40.4,68.7,0,0,0,0.0843338,0,0.72,83.71,80.8150641,0.0187027,0,27.195003,1,0,102772.1183,0,1,0,0,0,1,4,0.05
LOJA,LOJA,YANGANA_(ARSENIO_CASTILLO),110162,0.0042769,-0.496,0.3714954,-0.6892,0.2860705,-0.657,0,0,0,0.408106,0.2785567,0.2771449,0.283241325,0.4752381,0.6923246,12.8165865,765.3452034,0.5247708,7.3197796,1913,65,29.4307692,57,65,0.8769231,31.58,2.5,1913,1972.543728,0,12.24,0,3.64,0,2.5119617,51.69,27.35,651.1,16.1,42.3,77.4,1,1,1,1,0,0.25,88.19,121.7334472,2.9040683,0,45.2372296,1,2.5034422,52286.6655,0,1,0,0,0,1,4,0.09
LOJA,LOJA,QUINARA,110163,0.0038615,-0.496,0.3763492,-0.6892,0.2909244,-0.657,0,0,0,0.5432356,0.2691887,0.2542108,0.291597017,0.4521613,0.6861612,22.559943,372.000486,0.5038875,4.9847632,929,34,27.3235294,0,34,0,55.86,2.5,929,736.10927,0,6.66,0,3.33,0,4.5833333,67.38,34.83,740.9,16.6,36.8,90.6,0,0,0,1,0,1.51,88.79,62.2431919,8.0097205,22,8.8963473,1,0,62100.30554,0,0,0,0,0,2,4,0.08
LOJA,CALVAS,CARIAMANGA,110250,0.0065077,-0.524,0.0755467,-0.7172,0,-0.685,0,0,0,0.0965274,0.3221453,0.104379,0.308400137,0.3607692,0.65886,9.3203923,2611.369029,0.3521659,35.7673638,6528,449,14.5389755,43,449,0.0957684,22.44,2.5,6528,13365.40691,0,167.200654,1.6,2.34,0,3.7781196,26.46,31.15,722.1,13.3,23.9,50.6,1,1,1,0.9081377,0,1.35,47.55,169.3275673,3.3805861,19,127.9631326,1,0,615654.6823,2,1,0,0,0,1,4,0.38
LOJA,CALVAS,COLAISACA,110251,0.0031462,-0.524,0,-0.7032,0,-0.671,0,0,0,0.094234,0.3226197,0.0923856,0.321483851,0.4067676,0.6427727,2.4141596,842.0166835,0.3296726,18.699515,2104,222,9.4774775,0,222,0,5.57,2,2104,3659.732148,0,94.008414,0,0,0,2.1253985,79.87,68.72,1201.9,33.9,24.4,99.1,0,0,0,1,0,0,77.05,84.8174622,8.3336691,19,28.477278,1,2.9597474,161748.6888,2,1,0,0,0,1,4,0.27
LOJA,CALVAS,EL_LUCERO,110252,0.0175769,-0.51,0,-0.7032,0,-0.671,0,0,0,0.0570958,0.3349374,0.1741972,0.307731351,0.3970717,0.6692715,6.1286097,994.8,0.4087177,59.8502348,2487,163,15.2576687,0,163,0,13.97,2.5,2487,3088.404245,0,0,2,0,0,3.1822565,70.36,59.41,781,23.4,19.2,87.9,0,0,0,1,0,16.27,18.1,19.7864499,0,16,18.705065,1,2.2563177,155631.7543,2,1,0,0,0,2,4,0.06
LOJA,CALVAS,UTUANA,110253,0.0305077,-0.524,0,-0.7172,0,-0.685,0,0,0,0.0618557,0.3087666,0.0249549,0.314895746,0.4067702,0.6488614,11.0488538,390.4,0.2857471,15.0879391,976,87,11.2183908,0,87,0,27.22,2,976,1824.775558,0,24.671473,0,0,0,5.1136364,89.27,66.41,995.5,24.7,20.9,99,0,0,0,1,0,0,67.23,51.6402928,0,23,25.4834451,1,0,130371.9906,2,1,0,0,0,1,4,0.7
LOJA,CALVAS,SANGUILLIN,110254,0.0142077,-0.524,0,-0.7172,0,-0.685,0,0,0,0.090302,0.333702,0.1353865,0.301845043,0.3455813,0.6459257,3.9483335,663.6,0.3670478,22.4903171,1659,133,12.4736842,0,133,0,9.29,2.5,1659,2218.845995,0,2.43,0,0,0,5.7736721,77.48,70.71,995.2,28.3,13.8,100,0,0,0,0.9988853,0,2.36,35.61,55.2287561,0,16,2.4444647,1,1.8392496,141166.9439,2,0,0,0,0,0,4,0.04
LOJA,CATAMAYO,CATAMAYO_(LA_TOMA),110350,0.0153615,-0.482,0.2736031,-0.6752,0.1881782,-0.643,0,0,0,0.3176123,0.3811361,0.2716563,0.293301935,0.3521098,0.6638172,5.4247065,184.8,0.4900516,6.7910857,462,14,33,14,14,1,13.06,2.5,462,985.780881,0,0,1.882353,7.94,0,3.2305433,18.69,36.75,694.7,13.3,39.7,45.3,1,1,1,0.9081377,1,0,54.58,66.5075819,0,22,64.3590693,1,0,158487.9465,0,1,35,0,0,1,4,0.16
LOJA,CATAMAYO,EL_TAMBO,110351,0.0297231,-0.468,0.2845415,-0.6682,0.1991167,-0.636,0,0,0,0.2843491,0.3136252,0.2662551,0.298930745,0.3449958,0.6386988,5.7946117,786.4228859,0.4690531,19.7669463,1966,157,12.522293,0,157,0,13.79,2.333333,1966,4040.61742,0,69.57,2,3.6,0,2.3157895,70.91,49.61,852.7,15.5,27.7,94.7,0,0,0,0.9906737,1,2.55,61.35,89.4742508,0.4577189,17,43.4773373,1,1.6303905,118697.0638,2,0,0,0,0,1,4,0.26
LOJA,CATAMAYO,GUAYQUICHUMA,110352,0.0225077,-0.482,0,-0.6752,0,-0.643,0,0,0,0.3882539,0.4245437,0.2093818,0.298255553,0.4003391,0.6486546,3.8380259,130.9987765,0.4159094,39.7440045,327,9,36.3333333,0,9,0,8.91,2,327,4211.184779,0,115.223906,1,0,0,4.040404,47.8,44.23,658,19.4,33.1,91.7,0,0,0,1,1,0,52.8,33.9000443,3.9755292,0,26.6955506,1,1.2923236,6618.783418,2,1,0,0,0,1,4,0.25
LOJA,CATAMAYO,SAN_PEDRO_DE_LA_BENDITA,110353,0,-0.468,0,-0.6682,0,-0.636,0,0,0,0.3605146,0.3841537,0.2742479,0.300053862,0.3500773,0.6316846,3.2539513,407.3692215,0.4522115,5.1665022,1018,40,25.45,11,40,0.275,7.4,2.5,1018,764.736605,0,31.360694,1.333333,3.46,0,2.5641026,31.45,17.92,698.7,11.8,49.8,47.2,0,1,0,1,1,0,76.79,80.7624364,3.3844308,25,37.3109558,1,0,18078.7864,0,1,0,0,0,0,4,0.49
LOJA,CATAMAYO,ZAMBI,110354,0,-0.482,0,-0.6752,0,-0.643,0,0,0,0.3450013,0.3700461,0.2104785,0.302283606,0.405102,0.6496137,3.1592085,172.0018521,0.4173653,16.8813177,430,18,23.8888889,0,18,0,7.48,2,430,837.65669,0,32.439712,0,0,0,1.6891892,66.83,50.07,829.7,15.7,36.5,82.8,0,0,0,0.0070423,1,0,61.58,20.1320427,0.0370427,25,19.0801556,1,1.2948336,14013.63992,0,0,0,0,0,2,4,0
LOJA,CELICA,CELICA,110450,0.0298077,-0.526,0.5309672,-0.7185333,0.4455423,-0.6863333,0,0,0,0.1524493,0.4099125,0.063863,0.318464416,0.4067496,0.6336197,11.1709193,1984.5068,0.3462102,21.9875596,4961,182,27.2582418,40,182,0.2197802,27.15,2.5,4961,5280.457028,0,163.710089,1.05,0,0,1.1926849,31.81,29.91,745.6,15.9,26.5,53.5,1,2,0.5,0.9081377,0,0,49.26,72.8178336,2.1360028,15,69.7082796,1,2.4236549,526113.1962,2,1,17,1,0,1,4,0.12
LOJA,CELICA,CRUZPAMBA_(CAB_EN_CARLOS_BUSTAMANTE),110451,0.3348308,-0.526,0.8384005,-0.6978667,0.7529756,-0.6656667,0,0,0,0.2556963,0.4124589,0.0388694,0.318531126,0.4067364,0.6321798,16.716022,297.6,0.3503478,27.6488346,744,37,20.1081081,0,37,0,40.92,1.5,744,742.633095,0,10.246197,1,0,0,2.0833333,70.46,41.12,978.3,24.9,26.3,89.9,0,0,0,1,0,0,16.6,0.9345704,0,13,22.8781331,1,0,174095.0619,2,1,0,0,0,0,4,0
LOJA,CELICA,POZUL_(SAN_JUAN_DE_POZUL),110455,0.6398538,-0.484,1.1458338,-0.6772,1.060409,-0.645,0,0,0,0.3589434,0.4150053,0.0138758,0.318597835,0.4067233,0.6307399,15.0166866,1652,0.3544854,43.4768481,4130,275,15.0181818,0,275,0,36.39,2.5,4130,3473.290067,0,10.471108,1,0,0,2.1052632,69.73,41.94,879.3,21.6,28.4,87.6,0,0,0,1,0,0,5.28,22.1700815,0,15,52.7805551,1,0,477974.6375,2,1,0,0,0,1,4,0
LOJA,CELICA,SABANILLA,110456,1.0331,0.4,1.5089338,0.2068,1.423509,0.239,0,0,0,-0.1147822,0.4253546,-0.0064943,0.306450161,0.4067181,0.6325437,5.3272499,307.2,0.1905977,1.6650008,768,34,22.5882353,0,34,0,12.63,2.5,768,232.463979,300,99.625119,1,2.89,0,0.5311077,80.28,40.6,796.3,17,34.7,85.7,0,0,0,1,0,0.31,43.96,48.6405759,0,12,76.9192254,1,2.7453672,442952.6688,0,1,0,0,0,0,4,0.26
LOJA,CELICA,TNTE._MAXIMILIANO_RODRIGUEZ_LOAIZA,110457,0.0233769,-0.498,0.3971877,-0.6912,0.3117628,-0.659,0,0,0,0.0126727,0.4133462,-0.0088617,0.313538505,0.4067248,0.6321014,11.7167198,142.8,0.2724756,1.0954995,357,14,25.5,0,14,0,28.59,1.5,357,38.142022,200,4.826745,1,0,0,0.3134796,75.92,59.22,866.4,14.6,32.8,86.3,59,1,59,1,1,0,33.33,4.2380678,0,13,21.3306249,1,2.4912805,98251.07555,0,0,0,0,0,0,4,0.37
LOJA,CHAGUARPAMBA,CHAGUARPAMBA,110550,0,-0.482,0,-0.6752,0,-0.643,0,0,0,0.4013851,0.4374411,0.1995862,0.308162882,0.3617778,0.6358084,0.4399687,637.6,0.4000977,66.3217818,1594,98,16.2653061,18,98,0.1836735,0,2.5,1594,6722.380267,0,64.984123,1,0,0,1.8114012,49,45.9,772.7,17.4,35.1,83.4,0,1,0,0.9081377,0,0,9.77,37.035901,0,17,45.2202586,1,0.3360554,227669.3595,2,1,14,0,0,1,4,0.78
LOJA,CHAGUARPAMBA,BUENAVISTA,110551,0,-0.51,0,-0.7032,0,-0.671,0,0,0,0.3038999,0.4245971,0.1799653,0.309061456,0.4067741,0.6272209,0.4484358,472.9734877,0.3854727,62.6037038,1182,51,23.1764706,40,51,0.7843137,0,2.5,1182,2774.518254,0,81.801127,1,0,0,2.3923445,64.14,44.44,814.6,20.5,38.6,76.8,4,1,4,1,0,0,21.29,19.3261369,3.4697539,17,18.9475304,1,3.0975736,101086.8002,2,1,0,0,0,1,4,1.14
LOJA,CHAGUARPAMBA,EL_ROSARIO,110552,0.0050692,-0.496,0,-0.6892,0,-0.657,0,0,0,0.553474,0.4164973,0.2030094,0.307604006,0.3617771,0.6267835,2.5644675,192.4063575,0.3996544,74.8550893,480,19,25.2631579,0,19,0,5.26,2,480,6878.465389,0,104.755877,1,0.39,0,1.1764706,57.73,50.08,867.9,14.8,27,98.7,0,0,0,1,0,0,29.84,25.7241979,8.1271496,0,14.8156208,1,0,37098.26198,2,1,0,0,0,1,4,1.39
LOJA,CHAGUARPAMBA,SANTA_RUFINA,110553,0.0121,-0.496,0,-0.7032,0,-0.671,0,0,0,0.3015552,0.3616862,0.1891067,0.298427308,0.400979,0.6587791,0.4184726,394.086719,0.4130695,59.685795,985,47,20.9574468,29,47,0.6170213,0.01,2.5,985,3244.962016,0,55.0589,1,0,0,0.7949126,78.81,56.64,899.5,19.5,36.3,96.3,0,1,0,1,0,0,28.4,7.0173494,1.734381,20,37.4772988,1,2.0989295,123797.9648,2,1,0,0,0,1,4,1.48
LOJA,CHAGUARPAMBA,AMARILLOS,110554,0.0121,-0.496,0,-0.7032,0,-0.671,0,0,0,0.3015552,0.3616862,0.1891067,0.298427308,0.400979,0.6587791,0.4106759,115.6135297,0.4130695,61.3734251,289,21,13.7619048,0,21,0,0,2,289,1324.987789,0,25.997306,1,0,0,0.867052,82.93,57.63,910.7,25.9,30.8,93.5,0,0,0,0.200627,1,0,16.02,7.7193769,0.2705937,19,7.7677864,1,4.0355125,71379.25342,2,1,0,0,0,0,4,0.9
LOJA,ESPINDOLA,AMALUZA,110650,0.0121,-0.496,0,-0.7032,0,-0.671,0,0,0,0.3015552,0.3616862,0.1891067,0.298427308,0.400979,0.6587791,16.1152822,499.9962471,0.4130695,20.0695366,1248,68,18.3529412,33,68,0.4852941,39.58,2.5,1248,2461.942968,0,33.862626,2,0,0,3.3237822,41.02,43.21,787.8,20.7,22.1,65.3,0,1,0,0.9081377,0,1.9,54.51,73.9140109,15.9249429,15,23.7382399,1,4.2052145,53677.71816,1,1,19,0,0,2,4,0.01
LOJA,ESPINDOLA,BELLAVISTA,110651,0.0191308,-0.524,0.0395646,-0.7172,0,-0.685,0,0,0,0.0496363,0.3068751,0.1752039,0.289250611,0.4401809,0.6907747,13.3618953,282,0.4264846,22.8447787,705,55,12.8181818,0,55,0,32.7,1.5,705,1767.784572,0,23.135567,2,0,0,2.6251025,59.68,69.25,1044.7,26.7,15.4,96.2,0,0,0,1,1,0,7.89,34.3809833,0,15,9.7746297,1,0.9326618,53040.57416,1,0,0,0,0,0,4,0.02
LOJA,ESPINDOLA,JIMBURA,110652,0.0064077,-0.538,0,-0.7312,0,-0.699,0,0,0,0.0868487,0.2797321,0.1723807,0.278008601,0.3976775,0.6885348,11.1856013,413.6,0.4257857,18.1057932,1034,107,9.6635514,0,107,0,27.5,1.5,1034,1745.635245,0,78.279698,0,0,0,5.2181352,73.91,70.33,1060.5,32.1,14.7,89.1,0,0,0,1,0,1.45,49.27,53.31722,0,20,30.4739142,1,0.9909821,65152.97852,1,1,0,0,0,1,4,0.03
LOJA,ESPINDOLA,SANTA_TERESITA,110653,0,-0.538,0.3289108,-0.7312,0.2434859,-0.699,0,0,0,0.1398716,0.2931849,0.2388347,0.286119824,0.4317708,0.6906393,10.0643717,247.3678422,0.4995822,15.9683104,617,43,14.3488372,0,43,0,24.51,1.5,617,1233.300747,0,22.32,2,0,0,6.015891,77.39,67.36,957.6,30.7,15.6,98.5,0,0,0,1,0,0.03,57.87,37.5457792,11.3568449,20,21.3579928,1,0,51725.1639,1,1,0,0,0,0,4,0.04
LOJA,ESPINDOLA,27_DE_ABRIL_(CAB._EN_LA_NARANJA),110654,0,-0.51,0.2414569,-0.7032,0.1560321,-0.671,0,0,0,0.1154503,0.3088063,0.1990799,0.298266615,0.4090545,0.6603259,6.0887941,527.6,0.4359121,31.9454912,1319,92,14.3369565,31,92,0.3369565,14.17,2,1319,1318.224083,0,1.53,2,0,0,5.7195572,83.77,60.15,793.6,19.2,28.1,88.7,0,1,0,1,0,0,1.22,19.1407403,0,16,27.0202949,1,1.942219,66511.28474,1,0,0,0,0,0,4,0.02
LOJA,ESPINDOLA,EL_INGENIO,110655,0.0060846,-0.51,0.2292569,-0.6962,0.1438321,-0.664,0,0,0,0.0933667,0.3225164,0.1999776,0.304794152,0.407281,0.6591537,23.2417532,589.7154055,0.4332512,12.6004372,1474,88,16.75,24,88,0.2727273,57.14,1.5,1474,912.266413,100,4.32,2,0,0,3.8381743,48.73,61,834.3,23,21.3,89,0,1,0,0.3976899,0,3.65,51.63,41.6875678,2.30811,16,14.5532845,1,0.631672,34702.65608,1,1,0,0,0,1,4,0.09
LOJA,ESPINDOLA,EL_AIRO,110656,0.0060846,-0.51,0.2292569,-0.6962,0.1438321,-0.664,0,0,0,0.0933667,0.3225164,0.1999776,0.304794152,0.407281,0.6591537,23.1151117,69.3686138,0.4332512,12.6223298,170,12,14.1666667,0,12,0,57.44,1.5,170,355.835696,0,0.45,0,0,0,6.5298507,80.5,58.19,962.6,27.6,16.1,99,0,0,0,1,0,1.02,55.79,14.3836765,27.3722751,15,8.3030816,1,1.4775414,30548.05444,1,0,0,0,0,0,4,0.05
LOJA,GONZANAMA,GONZANAMA,110750,0.0060846,-0.51,0.2292569,-0.6962,0.1438321,-0.664,0,0,0,0.0933667,0.3225164,0.1999776,0.304794152,0.407281,0.6591537,23.7014048,1062.814628,0.4332512,56.1298634,2657,91,29.1978022,91,91,1,58.26,2.5,2657,4089.120034,0,74.373966,0,0,0,4.5643154,31.45,23.51,729.1,14.2,32.3,58.4,1,2,0.5,0.9081377,0,0,18.83,32.7487509,0.2925608,18,33.7219136,2,1.9619384,109182.3649,1,1,78,0,0,1,4,0
LOJA,GONZANAMA,CHANGAIMINA_(LA_LIBERTAD),110751,0.0180538,-0.496,0.2170569,-0.6892,0.1316321,-0.657,0,0,0,0.0712831,0.3362264,0.2008753,0.311321688,0.4055076,0.6579815,11.5195876,1322.8,0.4305903,40.4712033,3307,226,14.6327434,133,226,0.5884956,27.85,2,3307,4873.512933,0,49.548468,1.230769,2.21,0,2.0143885,65.18,42.36,922.4,22.6,26.9,86.9,2,2,1,1,0,0,24.48,46.3633864,0,19,35.3203337,2,2.1619284,246924.3663,2,1,0,0,0,1,4,0.14
LOJA,GONZANAMA,NAMBACOLA,110753,0.0097462,-0.468,0,-0.6658667,0,-0.6336667,0,0,0,0.1446974,0.314349,0.2441682,0.30590344,0.4051039,0.6568192,14.6054368,475.6606976,0.4455512,17.4033474,1189,73,16.2876712,73,73,1,36.02,2.5,1189,5178.677416,0,59.229594,1.4,3.55,0,2.0078568,73.96,54.27,888.1,21.8,23.7,93.3,0,5,0,1,0,0,59.2,114.5085506,1.2139512,17,55.2822642,2,3.1377471,460356.5626,2,1,0,0,0,2,4,0.38
LOJA,GONZANAMA,PURUNUMA_(EGUIGUREN),110754,0.0037769,-0.482,0.2088992,-0.6752,0.1234744,-0.643,0,0,0,0.2271095,0.2996,0.2777341,0.30816996,0.3896453,0.6537592,20.0298267,92.8,0.4820978,10.2489863,232,7,33.1428571,114,114,1,49.85,2.5,232,992.595907,0,39.87,0,2.45,0,2.970297,55.63,52.72,843.9,19.2,32.5,96,3,3,1,1,0,0,49.05,45.1838743,0,18,30.4116278,2,0.3710851,57914.83945,0,1,0,0,0,0,4,0
LOJA,GONZANAMA,SACAPALCA,110756,0.0101846,-0.496,0,-0.6892,0,-0.657,0,0,0,0.1474642,0.3003178,0.2021061,0.310411251,0.4047942,0.6509095,9.1836145,185.6,0.4148043,39.7245284,464,20,23.2,33,33,1,22.25,2,464,4409.34615,0,23.755173,1.111111,4,0,3.8181818,74.54,46.84,1037.6,31.9,31.5,93.1,2,2,1,1,0,0,16.9,59.1562458,0,19,50.4500414,2,0.6771856,222539.7868,2,1,0,0,0,0,4,0.36
LOJA,MACARA,MACARA,110850,0.1268365,-0.512,0.6357819,-0.6907,0.5503571,-0.6585,0,0,0,-0.0028102,0.382837,0.022202,0.297255833,0.4067521,0.6325919,8.7652871,1510.926568,0.317989,9.1981828,3777,189,19.984127,82,189,0.4338624,21.25,2.5,3777,3410.174667,0,397.009616,1,5.23,0,4.2970222,27.45,30.48,686.1,13,36.4,37.9,0,3,0,0.9081377,0,7.43,67.95,152.3420074,2.5313556,14,126.5744576,1,1.0789232,370292.8945,0,1,67,0,0,3,4,0.25
LOJA,MACARA,LARAMA,110851,0.0186385,-0.524,0.3461185,-0.7172,0.2606936,-0.685,0,0,0,-0.0758529,0.344732,0.0185981,0.302297062,0.4067625,0.6321415,6.4349932,263.2321664,0.2938959,11.659278,658,32,20.5625,23,32,0.71875,15.58,2,658,1088.322433,0,99.185467,1,0,0,4.787234,87.02,67.29,884.8,19.7,26.3,96.9,1,1,1,1,0,0,54.54,46.8527926,0.6433289,20,20.4673007,1,0,80596.67799,0,1,0,0,0,0,4,0.03
LOJA,MACARA,LA_VICTORIA,110852,0.0161769,-0.566,0.2431877,-0.7592,0.1577628,-0.727,0,0,0,-0.0539082,0.3322798,0.0167977,0.302297125,0.3617694,0.6434427,0.6389968,437.2,0.2992095,15.0616077,1093,58,18.8448276,0,58,0,0.87,2,1093,1021.414618,0,90.610097,1,5.36,0,3.6295369,82.46,51.94,885,21,26.3,91.6,0,0,0,0.4816555,0,0.19,46.8,30.9469117,0,17,22.5531519,1,0,110104.7994,0,0,0,0,0,0,4,0.05
LOJA,MACARA,SABIANGO_(LA_CAPILLA),110853,0.0175154,-0.566,0.0947425,-0.71895,0.0093176,-0.68675,0,0,0,0.0594866,0.335532,0.0815241,0.307587816,0.3842734,0.6415426,10.7446656,663.6206517,0.3247952,27.4200323,1658,53,31.2830189,0,53,0,25.87,2.5,1658,1242.615433,0,42.692877,1,14.73,0,5.8103976,55,24.11,708.7,20.2,34.4,53.3,0,0,0,1,0,0,34.21,19.9086983,8.4130347,21,8.0454033,1,0,30705.62807,0,1,0,0,0,2,4,0.11
LOJA,PALTAS,CATACOCHA,110950,0.0188538,-0.482,0,-0.6787,0,-0.6465,0,0,0,0.1728814,0.3387842,0.1462505,0.312878507,0.4067775,0.6396426,4.8856394,838.4951477,0.3631417,0.8059662,2096,108,19.4074074,24,108,0.2222222,11.48,2.5,2096,355.609751,1000,332.308913,1.148148,2.32,0,2.0360088,35.29,37.26,831.3,14.4,33.5,60.3,0,2,0,0.9081377,0,2.2,54.24,222.3290783,1.9029539,21,112.6389662,1,3.2905561,218601.4873,0,1,53,0,0,3,4,0.21
LOJA,PALTAS,CANGONAMA,110951,0.0189654,-0.482,0.0619515,-0.7026167,0,-0.6704167,0,0,0,0.1588386,0.3508468,0.1109814,0.317719192,0.3831443,0.6346123,0.2700655,474.8165902,0.338212,0.3752193,1187,62,19.1451613,0,62,0,0,2,1187,16.516679,800,35.386499,1,0,0,1.7295597,60.81,52.29,852.8,18.5,41.6,94.5,0,0,0,0.9529062,0,0,12.08,14.6203153,0.3318044,19,24.7083876,1,0,39236.56569,0,1,0,0,0,0,4,0.25
LOJA,PALTAS,GUACHANAMA,110952,0.0190769,-0.524,0.1776056,-0.7265333,0.0921808,-0.6943333,0,0,0,0.1447958,0.3629095,0.0757122,0.322559876,0.3595111,0.629582,6.1409777,672.8356822,0.3217371,6.9873535,1682,85,19.7882353,0,85,0,14.81,2,1682,1946.163363,0,352.39728,1,0,0,0.9399855,82.75,60.85,954.9,20.2,31.4,97.3,0,0,0,1,0,0,39.92,120.915951,0.7136447,16,68.7226713,1,1.1332215,109306.4345,0,1,0,0,0,1,4,0.03
LOJA,PALTAS,LAURO_GUERRERO,110954,0.0122462,-0.496,0.1297723,-0.6892,0.0443474,-0.657,0,0,0,0.1628356,0.3988118,0.1507825,0.314465633,0.3617702,0.6244833,0.272304,666.0257482,0.3628517,0.3287714,1665,88,18.9204545,0,88,0,0,2,1665,32.41062,1100,170.473956,1,0,0,1.2021858,58.6,51.76,996.7,18,40.7,94.7,0,0,0,0.864929,0,0,36.47,47.5824339,0.5149644,20,34.4737025,1,0,54291.38467,0,1,0,0,0,1,4,0.15
LOJA,PALTAS,ORIANGA,110956,0,-0.538,0.4001646,-0.7312,0.3147397,-0.699,0,0,0,0.2533931,0.3970633,0.1260106,0.379586194,0.3617505,0.6190483,1.0322253,1914.4,0.374112,10.0097318,4786,259,18.4787645,259,259,1,1.75,2,4786,1838.542346,1300,156.363884,1,0,0,3.7078652,73.84,57.89,910.1,20.1,38,99.3,0,2,0,0.675813,0,0,36.44,65.6659937,0,0,50.6026965,1,0.3590278,66086.75593,0,1,0,0,0,1,4,0.15
LOJA,PALTAS,SAN_ANTONIO,110957,0,-0.538,0.2781262,-0.7102,0.1927013,-0.678,0,0,0,0.1660371,0.3887779,0.1201197,0.34523133,0.3842567,0.6246951,7.8352523,72.4764064,0.3578364,0.0836207,181,19,9.5263158,0,19,0,18.91,2,181,2.95893,120,17.457151,1,6.85,0,2.6642984,75.26,56.54,858.6,22.7,32.6,99.7,0,0,0,0.9991017,0,0,35.02,20.1394396,1.5281276,20,15.006175,1,1.0144045,41683.04123,0,0,0,0,0,0,4,0.4
LOJA,PALTAS,CASANGA,110958,0,-0.496,0.1560877,-0.6892,0.0706628,-0.657,0,0,0,0.0786811,0.3804925,0.1142288,0.310876466,0.4067629,0.6303419,13.9036184,430,0.3415607,0.0626704,1075,55,19.5454545,35,55,0.6363636,34.06,2,1075,3.277776,700,98.782212,1,12.36,0,1.7185822,70.88,52.01,977,24.8,24.7,95.2,0,1,0,1,0,0,17.15,34.5507558,0,11,29.596832,1,0,64948.83247,0,1,0,0,0,1,4,0.13
